"","iso2c","year","income_pc","market_wealth","final_consumption","household_expenditure","share_capital_income","share_labor_income","labor_income","Pi","C","K","f","g","r","country"
"110","BE",2001,46091.1297797239,3272096015628.11,110898813519.18,272632369342.679,0.236493989825249,0.76350599527359,362791994261.925,362791994261.925,383531182861.859,3272096015628.11,0.00640278315515869,0.01019001538917,0.0165927985443287,"Belgium"
"111","BE",2002,46574.9660163889,3288022648866.85,117148239126.224,272672245292.269,0.228161066770554,0.771838963031769,372266306815.155,372266306815.155,389820484418.493,3288022648866.85,0.00536481127677683,0.00486741011348082,0.0102322213902576,"Belgium"
"112","BE",2003,46758.4028274813,3329048387742.21,120222288520.887,273682697926.213,0.230294913053513,0.76970511674881,374389425068.955,374389425068.955,393904986447.1,3329048387742.21,0.00593534882883837,0.0124773285517027,0.0184126773805411,"Belgium"
"113","BE",2004,47782.4251708855,3513088008483.6,123014499854.765,278321163543.514,0.24337238073349,0.75662761926651,378026441966.764,378026441966.764,401335663398.279,3513088008483.6,0.0070017670867572,0.0552829515542763,0.0622847186410335,"Belgium"
"114","BE",2005,48594.9023755715,3712921560890.94,125329498435.599,284547268158.694,0.253929257392883,0.746070742607117,381295830910.797,381295830910.797,409876766594.293,3712921560890.94,0.00813555926138967,0.0568825921595965,0.0650181514209862,"Belgium"
"115","BE",2006,49114.3069699429,3896852925086.1,127670709942.244,291062522516.713,0.255689889192581,0.744310081005096,386873929443.29,386873929443.29,418733232458.957,3896852925086.1,0.00858065609337098,0.0495381766565051,0.0581188327498761,"Belgium"
"116","BE",2007,50732.4674233487,4093092360158.54,130367683889.129,299263217804.801,0.261240422725677,0.738759577274323,399291045480.881,399291045480.881,429630901693.93,4093092360158.54,0.00778573294817867,0.0503584402195772,0.0581441731677559,"Belgium"
"117","BE",2008,50339.8833403498,4126586935562.78,137409684917.867,307275075262.647,0.243188813328743,0.756811201572418,408664388546.72,408664388546.72,444684760180.515,4126586935562.78,0.008800283126863,0.00818319560298056,0.0169834787298436,"Belgium"
"118","BE",2009,48198.1886330637,4101265380184.4,143720332220.916,304985143747.004,0.213074207305908,0.786925792694092,409678008713.493,409678008713.493,448705475967.92,4101265380184.4,0.00945756574715282,-0.0061361982126577,0.00332136753449512,"Belgium"
"119","BE",2010,49256.5804007684,4247933444307.78,145023273962.937,314091680050.873,0.233615204691887,0.766384780406952,410636505745.93,410636505745.93,459114954013.81,4247933444307.78,0.0118203636619342,0.0357616614696567,0.0475820251315909,"Belgium"
"120","BE",2011,48710.9324862916,4316774829700.83,149519609211.475,320160005115.103,0.212172195315361,0.787827789783478,420435812733.141,420435812733.141,469679614326.578,4316774829700.83,0.0115924136380769,0.0162058531037721,0.027798266741849,"Belgium"
"121","BE",2012,49761.8642239155,4360009002119.32,152173553363.824,324972728850.371,0.22302696108818,0.776973068714142,426504409797.064,426504409797.064,477146282214.195,4360009002119.32,0.0117314139409586,0.0100153874418056,0.0217468013827642,"Belgium"
"122","BE",2013,49937.04171599,4411260794037.63,153014320409.325,329827009130.806,0.226383835077286,0.773616194725037,428942272548.374,428942272548.374,482841329540.131,4411260794037.63,0.0123621435106115,0.0117549738758335,0.024117117386445,"Belgium"
"123","BE",2014,50244.9011716433,4509741774145.07,154859767133.835,330797411207.828,0.23508308827877,0.764916896820068,429556391210.636,429556391210.636,485657178341.663,4509741774145.07,0.0127176310244125,0.0223249054421226,0.035042536466535,"Belgium"
"124","BE",2015,50564.0838872406,4633893524296.14,154061855275.537,334571897917.347,0.247831284999847,0.752168715000153,427803699654.762,427803699654.762,488633753192.884,4633893524296.14,0.0134885890555572,0.0275296804936492,0.0410182695492064,"Belgium"
"125","BE",2016,50735.3981494518,4716695115147.83,153647119208.702,338443160740.977,0.248893812298775,0.751106202602386,431258238802.646,431258238802.646,492090279949.679,4716695115147.83,0.013127630323848,0.0178686865413614,0.0309963168652094,"Belgium"
"126","BE",2017,51394.1454485455,4783480324591.8,154488682900.158,345183331169.343,0.249485924839973,0.750514090061188,439122619824.73,439122619824.73,499672014069.501,4783480324591.8,0.0128372499741004,0.0141593229610045,0.026996572935105,"Belgium"
"127","BE",2018,51907.288946242,4820183484340.5,157024548843.814,353088809109.783,0.250353485345841,0.749646544456482,445489236837.98,445489236837.98,510113357953.597,4820183484340.5,0.0135098540665853,0.00767289865498323,0.0211827527215685,"Belgium"
"128","BE",2019,53054.1353563325,4891552834695.41,160795958099.095,358494695779.921,0.240437239408493,0.759562790393829,463852341920.712,463852341920.712,519290653879.016,4891552834695.41,0.0115012866498564,0.0148063555229313,0.0263076421727877,"Belgium"
"129","BG",1996,13301.5210306015,925679252640.496,16904357578.0016,89546512104.5837,0.516554176807404,0.483445793390274,54025561911.7271,54025561911.7271,106450869682.585,925679252640.496,0.0590838764418978,0.0432503100771796,0.102334186519077,"Bulgaria"
"130","BG",1997,11594.8315180921,610431249068.952,11847601821.598,63449995230.2086,0.378516018390656,0.621483981609344,59946295044.1805,59946295044.1805,75297597051.8065,610431249068.952,0.0165838242175532,-0.34055857109501,-0.323974746877457,"Bulgaria"
"131","BG",1998,11793.0215942962,622859574796.16,19713688341.0748,57681264994.856,0.296231001615524,0.703768968582153,68346227368.2328,68346227368.2328,77394953335.9309,622859574796.16,0.0148234972922822,0.0203599107125736,0.0351834080048558,"Bulgaria"
"132","BG",1999,10759.2289273419,576716188317.779,17790627976.7902,59922719468.2304,0.325479358434677,0.674520671367645,59236275906.3209,59236275906.3209,77713347445.0207,576716188317.779,0.0296649072862798,-0.0740831294011698,-0.04441822211489,"Bulgaria"
"133","BG",2000,11072.7727484983,558506192380.357,18885471618.0076,63036475049.3504,0.395726829767227,0.60427314043045,54181730436.6584,54181730436.6584,81921946667.358,558506192380.357,0.0481002905633965,-0.0315753160849165,0.01652497447848,"Bulgaria"
"134","BG",2001,11936.3830386402,556042483387.602,19059140469.1933,67814772220.1316,0.377484798431396,0.622515201568604,59703838222.5145,59703838222.5145,86873912689.3249,556042483387.602,0.0486477586775025,-0.00441124740668458,0.044236511270818,"Bulgaria"
"135","BG",2002,12956.5278859756,576985137577.398,20266782337.9291,71148497651.8927,0.358611047267914,0.641388952732086,66271787445.3376,66271787445.3376,91415279989.8218,576985137577.398,0.045218653782174,0.0376637663766378,0.0828824201588119,"Bulgaria"
"136","BG",2003,13494.7266857274,601583650630.232,22609750233.5479,74345770027.9359,0.385244280099869,0.614755690097809,65685055756.744,65685055756.744,96955520261.4838,601583650630.232,0.0541963084803811,0.0426328365339121,0.0968291450142932,"Bulgaria"
"137","BG",2004,14416.6072318072,604287376226.568,23260171118.7063,79376022411.7117,0.33103358745575,0.66896641254425,75855119660.608,75855119660.608,102636193530.418,604287376226.568,0.0445176225147635,0.00449434686847594,0.0490119693832394,"Bulgaria"
"138","BG",2005,15309.5306649565,605880033387.888,23669639658.2997,85952980949.1592,0.33705535531044,0.662944614887238,79319865029.5492,79319865029.5492,109622620607.459,605880033387.888,0.0501462661145318,0.00263559561886835,0.0527818617334001,"Bulgaria"
"139","BG",2006,15951.2155404268,612584904208.766,24954957833.681,88989286260.009,0.329252481460571,0.670747518539429,83090910536.8122,83090910536.8122,113944244093.69,612584904208.766,0.0509231726689454,0.0110663340123389,0.0619895066812843,"Bulgaria"
"140","BG",2007,16131.6041127802,619983108799.126,23465621170.3581,97082564856.8925,0.286310374736786,0.713689625263214,88868963446.215,88868963446.215,120548186027.251,619983108799.126,0.0517140111736078,0.0120770272651694,0.0637910384387772,"Bulgaria"
"141","BG",2008,18166.1973262189,680543202235.713,26444989619.6204,98754427108.5147,0.295605808496475,0.704394221305847,98209343534.8041,98209343534.8041,125199416728.135,680543202235.713,0.043533562141087,0.097680231246765,0.141213793387852,"Bulgaria"
"142","BG",2009,17576.3741653002,701160130717.214,24832426674.2823,90831108421.8632,0.355764240026474,0.644235789775848,86450569924.4267,86450569924.4267,115663535096.146,701160130717.214,0.0429259524975764,0.0302948121644162,0.0732207646619926,"Bulgaria"
"143","BG",2010,17837.4628884433,720226984373.902,25004554589.3181,93906680869.0491,0.358654350042343,0.641345679759979,86855731061.997,86855731061.997,118911235458.367,720226984373.902,0.0457178082324516,0.027193294115546,0.0729111023479975,"Bulgaria"
"144","BG",2011,18252.5939582408,710902813758.11,24791419300.9063,93643389810.3086,0.347061723470688,0.65293824672699,89897718908.0704,89897718908.0704,118434809111.215,710902813758.11,0.0396223563158384,-0.0129461556121749,0.0266762007036635,"Bulgaria"
"145","BG",2012,18932.9674354132,737146599407.236,23950595581.2945,99234120045.8649,0.364875167608261,0.635124802589417,90045777212.2841,90045777212.2841,123184715627.159,737146599407.236,0.0466152866095576,0.0369161369757296,0.0835314235852872,"Bulgaria"
"146","BG",2013,18755.5457803682,756554422859.809,25408372219.5292,93708109128.6025,0.332154601812363,0.66784542798996,93081567653.6639,93081567653.6639,119116481348.132,756554422859.809,0.0353185020664863,0.0263283090068909,0.0616468110733772,"Bulgaria"
"147","BG",2014,19254.6999483409,771346087707.147,25488238405.4665,95170005462.0644,0.330328583717346,0.669671416282654,95058860002.8305,95058860002.8305,120658243867.531,771346087707.147,0.0338368041890941,0.0195513559902609,0.053388160179355,"Bulgaria"
"148","BG",2015,19579.8740853464,776552565826.698,24788957205.7647,97108658690.4963,0.32352939248085,0.676470637321472,96812861161.2921,96812861161.2921,121897615896.261,776552565826.698,0.032520751883936,0.00674986002071679,0.0392706119046528,"Bulgaria"
"149","BG",2016,20248.023863208,792868561657.053,23942898192.0412,95692552951.7714,0.308155238628388,0.691844761371613,101505289000.14,101505289000.14,119635451143.813,792868561657.053,0.0233469863361685,0.0210108066708726,0.0443577930070411,"Bulgaria"
"150","BG",2017,21164.8013115172,795074054472.267,24212119667.5098,97265143916.1624,0.328770071268082,0.671229898929596,102036839524.82,102036839524.82,121477263583.672,795074054472.267,0.0245191006416283,0.00278166258806534,0.0273007632296936,"Bulgaria"
"151","BR",1996,13024.199706485,5333725741421.3,425488740592.078,1539721479553.03,0.33420717716217,0.66579282283783,1439776462197.18,1439776462197.18,1965210220145.11,5333725741421.3,0.103465470029707,0.0502873720960872,0.153752842125794,"Brazil"
"152","BR",1997,13227.7060722418,5606901337314.19,433074410690.898,1596124737195.5,0.351861417293549,0.648138582706451,1445015997787.24,1445015997787.24,2029199147886.4,5606901337314.19,0.109526282081293,0.0512166558867917,0.160742937968085,"Brazil"
"153","BR",1998,12999.5662558025,5696927974218.82,455939554355.26,1582193936098.72,0.330076545476914,0.669923484325409,1489536750245.9,1489536750245.9,2038133490453.98,5696927974218.82,0.0978431235372637,0.016056397551621,0.113899521088885,"Brazil"
"154","BR",1999,12700.5585357133,5720161947406.94,459230434964.238,1602314256327.67,0.313381522893906,0.686618447303772,1512876536343.62,1512876536343.62,2061544691291.91,5720161947406.94,0.0963094772184684,0.00407833367268473,0.100387810891153,"Brazil"
"155","BR",2000,13144.7914557791,5975283517789.88,477345659822.393,1637043688578.55,0.33338537812233,0.666614651679993,1541096984138.52,1541096984138.52,2114389348400.94,5975283517789.88,0.10022310024322,0.0446004103954772,0.144823510638698,"Brazil"
"156","BR",2001,13094.0706407987,6260969044503.23,499513272481.616,1648595011103.27,0.322821915149689,0.677178084850311,1580207746387.09,1580207746387.09,2148108283584.89,6260969044503.23,0.095041605223755,0.0478112086000254,0.14285281382378,"Brazil"
"157","BR",2002,13308.2944269199,6264086073227.15,530299267016.606,1642723140545.3,0.334556698799133,0.665443301200867,1598284909131.27,1598284909131.27,2173022407561.9,6264086073227.15,0.0917968918781388,0.000497850844137519,0.0922947427222763,"Brazil"
"158","BR",2003,13266.5463359655,6384414010184.87,512063113553.158,1656936852507.95,0.335099935531616,0.664900064468384,1610959322794.17,1610959322794.17,2168999966061.11,6384414010184.87,0.089085724037545,0.0192091768138368,0.108294900851382,"Brazil"
"159","BR",2004,13902.8620148104,7064182394539.6,524533515257.243,1707007066568.21,0.344410866498947,0.655589163303375,1683659347724.45,1683659347724.45,2231540581825.45,7064182394539.6,0.0858154300812855,0.106473105169922,0.192288535251207,"Brazil"
"160","BR",2005,14138.8114243834,7490702649056.62,554674575379.941,1771496043076.27,0.333026170730591,0.666973829269409,1761541176276.39,1761541176276.39,2326170618456.22,7490702649056.62,0.0799284914580153,0.0603778655045348,0.14030635696255,"Brazil"
"161","BR",2006,14511.3456330191,7802286171830.57,584683545094.516,1838839827613.49,0.328491628170013,0.671508371829987,1839960441655.6,1839960441655.6,2423523372708.01,7802286171830.57,0.0779049654475208,0.041596034093436,0.119500999540957,"Brazil"
"162","BR",2007,15297.6636565768,8593749247012.75,616794527297.141,1932650370125.27,0.329964250326157,0.670035779476166,1955487747153.18,1955487747153.18,2549444897422.41,8593749247012.75,0.0761260401359878,0.101439893096934,0.177565933232922,"Brazil"
"163","BR",2008,15942.3704940016,9277754978408.61,649179000893.007,2024719453604.31,0.321804285049438,0.678195714950562,2083179982785.44,2083179982785.44,2673898454497.32,9277754978408.61,0.0687381554584239,0.0795934011727924,0.148331556631216,"Brazil"
"164","BR",2009,15699.7746221871,9744681176961.05,676594947690.655,2100124019906.17,0.306526362895966,0.693473637104034,2117784766482.72,2117784766482.72,2776718967596.83,9744681176961.05,0.0710230225574603,0.0503274983699261,0.121350520927386,"Brazil"
"165","BR",2010,16660.8946026961,10751585994600.7,691047740025.144,2188249992356.24,0.312853425741196,0.687146604061127,2247950441433.62,2247950441433.62,2879297732381.39,10751585994600.7,0.0647889119697864,0.103328656869784,0.16811756883957,"Brazil"
"166","BR",2011,17234.4427537479,12232754834421,705414178119.203,2277178743444.96,0.312113106250763,0.687886893749237,2349556423489.1,2349556423489.1,2982592921564.17,12232754834421,0.0588784295073276,0.137762823137357,0.196641252644685,"Brazil"
"167","BR",2012,17491.0792770476,13305763659766.4,713560007376.627,2364734756129.07,0.306394696235657,0.693605303764343,2426108012741.17,2426108012741.17,3078294763505.69,13305763659766.4,0.0533147896440607,0.0877160410610209,0.141030830705082,"Brazil"
"168","BR",2013,18082.9051992635,14179964769053.2,749358522547.329,2447824087559.75,0.312073588371277,0.687926411628723,2509361479920.06,2509361479920.06,3197182610107.08,14179964769053.2,0.051693472676569,0.0657009346956994,0.117394407372268,"Brazil"
"169","BR",2014,17875.1617138279,14758974198067.1,763542342657.528,2509765668422.95,0.309337615966797,0.690662384033203,2511850306567.69,2511850306567.69,3273308011080.47,14758974198067.1,0.0536995484061157,0.0408329243721144,0.0945324727782301,"Brazil"
"170","BR",2015,17013.9879092754,14523659437373.2,760436584632.07,2459417334904.86,0.291246265172958,0.708753705024719,2474307557073.66,2474307557073.66,3219853919536.93,14523659437373.2,0.0505147818851065,-0.0159438425419012,0.0345709393432053,"Brazil"
"171","BR",2016,16279.0138065333,13745507764902.5,757930460433.76,2389503068847.65,0.290832608938217,0.709167420864105,2388098596184.38,2388098596184.38,3147433529281.41,13745507764902.5,0.0522826176399502,-0.053578209804916,-0.00129559216496578,"Brazil"
"172","BR",2017,16448.2078109683,13768109272228.8,759765515266.81,2430261834748.13,0.296843558549881,0.703156411647797,2411500769271.59,2411500769271.59,3190027350014.94,13768109272228.8,0.0566386192535735,0.00164428318785087,0.0582829024414243,"Brazil"
"173","BR",2018,16506.1566536363,13506360748938.4,763127123592.256,2478299185050.06,0.296616196632385,0.703383803367615,2440066374844.85,2440066374844.85,3241426308642.32,13506360748938.4,0.0582040654931367,-0.0190112177434826,0.0391928477496541,"Brazil"
"174","BW",1996,10244.4767273233,22172155992.2109,4544290069.05436,5362663999.88637,0.608554124832153,0.391445904970169,6344748538.95354,6344748538.95354,9906954068.94073,22172155992.2109,0.171287470510765,0.066140761307946,0.237428231818711,"Botswana"
"175","BW",1997,11294.859220428,25654941743.3301,4680615289.95162,5274756365.98796,0.659116685390472,0.340883314609528,6234885023.13014,6234885023.13014,9955371655.93958,25654941743.3301,0.167799948463128,0.15707925527597,0.324879203739098,"Botswana"
"176","BW",1998,11863.6586723864,27734130146.6175,4779776314.07948,5378639777.97815,0.673897862434387,0.326102167367935,6405507620.03467,6405507620.03467,10158416092.0576,27734130146.6175,0.146284037967019,0.0810443626841591,0.227328400651178,"Botswana"
"177","BW",1999,11831.9638575637,28604341652.2459,5346471978.53902,5637412267.28847,0.638121664524078,0.361878335475922,7242795165.58358,7242795165.58358,10983884245.8275,28604341652.2459,0.134891163359605,0.0313769172145676,0.166268080574172,"Botswana"
